scenario,policy,run,total_cost,stockouts,service_level,collapse_events,avg_backorders,avg_inventory,time_to_first_collapse
leadtime_shock_50,traditional,236,8262021580.815013,16382.0,0.33053228288551023,16361.0,33397.51997548852,26.7491173483274,1.0
leadtime_shock_50,traditional,237,8251937206.574556,16384.0,0.3301225885671992,16363.0,33388.590418801796,26.3272311793561,1.0
leadtime_shock_50,traditional,238,8269310880.630304,16382.0,0.33034493154859623,16363.0,33464.449409434514,26.757580638847305,1.0
leadtime_shock_50,traditional,239,8256681807.804946,16386.0,0.3297972524859439,16368.0,33414.31802919577,24.989174693733826,1.0
leadtime_shock_50,traditional,240,8287289077.829893,16387.0,0.32970106924524084,16364.0,33505.317138787934,25.929790168249333,1.0
leadtime_shock_50,traditional,241,8254912938.275462,16385.0,0.3305291374805492,16362.0,33374.78051278045,26.551382100368635,1.0
leadtime_shock_50,traditional,242,8247744517.946235,16385.0,0.3316298676390754,16367.0,33250.01619034796,25.88061907382545,1.0
leadtime_shock_50,traditional,243,8261338172.018332,16385.0,0.33168974512628663,16366.0,33384.08661361742,25.42015827991469,1.0
leadtime_shock_50,traditional,244,8250767655.424809,16379.0,0.33050753739253325,16364.0,33383.00864890231,25.891445681884836,2.0
leadtime_shock_50,traditional,245,8251370513.912761,16383.0,0.3317223816101586,16361.0,33369.38017551724,26.004302049508794,1.0
leadtime_shock_50,traditional,246,8259830167.195281,16382.0,0.33135063394798886,16360.0,33316.89531783344,24.662158585085965,1.0
leadtime_shock_50,traditional,247,8268598092.61305,16381.0,0.32970451498590275,16364.0,33466.03029579199,25.78662908739053,2.0
leadtime_shock_50,traditional,248,8280443959.485799,16384.0,0.3291271152339092,16363.0,33435.75735734476,26.045087008991835,1.0
leadtime_shock_50,traditional,249,8277505709.461823,16385.0,0.3300533251964887,16366.0,33445.31931240907,25.827791490163953,1.0
leadtime_shock_50,near_critical,0,8268879493.307337,16383.0,0.33010908334120226,16361.0,33458.5740276313,25.881525714975595,1.0
leadtime_shock_50,near_critical,1,8242338575.226735,16382.0,0.3305466983684112,16362.0,33363.15355484778,25.32385156667922,1.0
leadtime_shock_50,near_critical,2,8276460975.510523,16384.0,0.3295504659488847,16362.0,33492.14601525357,25.575428073510736,1.0
leadtime_shock_50,near_critical,3,8242682526.821796,16384.0,0.33283607282657,16363.0,33324.9276628913,26.422415981966346,1.0
leadtime_shock_50,near_critical,4,8227763603.313238,16384.0,0.3319758421992547,16364.0,33337.3694587988,25.726989231871848,1.0
leadtime_shock_50,near_critical,5,8257943155.037563,16381.0,0.32928512649486846,16360.0,33423.6271668903,25.3082374730392,2.0
leadtime_shock_50,near_critical,6,8231782656.647035,16385.0,0.3320521463186375,16361.0,33301.639526332336,24.315458400585364,1.0
leadtime_shock_50,near_critical,7,8247300504.402385,16382.0,0.331972209375395,16359.0,33319.32181822393,24.9754580534513,1.0
leadtime_shock_50,near_critical,8,8261878105.1162,16386.0,0.32989026658011966,16364.0,33452.738786863294,25.47011986020099,1.0
leadtime_shock_50,near_critical,9,8272888944.556638,16384.0,0.3302015831342486,16361.0,33508.58950313242,25.34978824093815,1.0
leadtime_shock_50,near_critical,10,8259796088.564783,16389.0,0.33111369051278955,16367.0,33376.31543537601,24.634055601297927,1.0
leadtime_shock_50,near_critical,11,8276043402.071876,16382.0,0.33010202557268953,16361.0,33460.01389732964,25.661884887862513,1.0
leadtime_shock_50,near_critical,12,8269766910.683817,16385.0,0.3302975118362066,16364.0,33439.524976553286,25.64930682545999,1.0
leadtime_shock_50,near_critical,13,8265364108.268984,16383.0,0.3295487395819282,16364.0,33448.961953467384,25.886241573254978,1.0
leadtime_shock_50,near_critical,14,8282241012.997111,16381.0,0.3302057356396418,16363.0,33456.20247126458,25.654279720791653,1.0
leadtime_shock_50,near_critical,15,8250106011.581276,16381.0,0.33025790088883283,16355.0,33401.49192065038,25.193964036675784,1.0
leadtime_shock_50,near_critical,16,8276506647.620833,16384.0,0.32960174729721287,16360.0,33470.96765228644,25.570114853515438,1.0
leadtime_shock_50,near_critical,17,8268666164.553063,16379.0,0.3295982324078513,16360.0,33451.70565147397,25.855319956407424,1.0
leadtime_shock_50,near_critical,18,8286752600.842117,16383.0,0.32895609131308035,16362.0,33523.46771066699,25.28413189257801,1.0
leadtime_shock_50,near_critical,19,8246200552.596521,16384.0,0.33085955783833154,16365.0,33337.239866108255,26.200006802871098,1.0
leadtime_shock_50,near_critical,20,8259695895.424001,16381.0,0.33045808232871077,16361.0,33393.94898911721,25.10313788648454,1.0
leadtime_shock_50,near_critical,21,8264739070.169727,16385.0,0.3290355555494979,16363.0,33454.534717617316,25.521112411866987,1.0
leadtime_shock_50,near_critical,22,8285240998.873898,16384.0,0.32883186874549014,16359.0,33490.7042512129,25.431104161765155,1.0
leadtime_shock_50,near_critical,23,8237546149.44704,16383.0,0.3322376797024408,16363.0,33289.383155808195,24.87704479996312,1.0
leadtime_shock_50,near_critical,24,8263516430.011219,16386.0,0.3307697396314409,16362.0,33401.05003274637,25.564015198549665,1.0
leadtime_shock_50,near_critical,25,8256169694.404602,16385.0,0.3307445109440333,16358.0,33370.60452177023,26.21158254739779,1.0
leadtime_shock_50,near_critical,26,8278550871.006803,16387.0,0.32975411268151955,16367.0,33481.979483061295,25.392846272368466,1.0
leadtime_shock_50,near_critical,27,8268973010.6642685,16383.0,0.3304160864952038,16363.0,33400.38739085196,25.223290077858415,1.0
leadtime_shock_50,near_critical,28,8231844209.052475,16382.0,0.3305636799942696,16362.0,33324.50505229668,25.619968708305894,1.0
leadtime_shock_50,near_critical,29,8227371014.951001,16385.0,0.33264531569062145,16366.0,33251.62182074295,25.596540922647357,1.0
leadtime_shock_50,near_critical,30,8282327820.798652,16383.0,0.3298313356553067,16367.0,33511.93385541422,25.650064996209675,1.0
leadtime_shock_50,near_critical,31,8251320717.835811,16381.0,0.33046733270313666,16364.0,33359.33366588621,25.698175134806736,1.0
leadtime_shock_50,near_critical,32,8256228974.349966,16384.0,0.33133138694482783,16363.0,33369.73474482783,25.476477871762544,1.0
leadtime_shock_50,near_critical,33,8239172167.536874,16382.0,0.3317283000088422,16366.0,33369.14774177835,26.052058959423366,1.0
leadtime_shock_50,near_critical,34,8258475680.876799,16385.0,0.3307709812342813,16360.0,33425.907458596696,25.307707081105075,1.0
leadtime_shock_50,near_critical,35,8213979380.547123,16384.0,0.3337792470210238,16364.0,33228.71675131462,25.421683613185106,1.0
leadtime_shock_50,near_critical,36,8248896030.70659,16385.0,0.3309275647683892,16361.0,33372.67692705331,25.13646986211637,1.0
leadtime_shock_50,near_critical,37,8268926488.421877,16383.0,0.3299848337938644,16362.0,33469.736250689726,25.96017626264857,1.0
leadtime_shock_50,near_critical,38,8269642521.965988,16387.0,0.32897049682106594,16362.0,33520.01218593747,25.64125659457868,1.0
leadtime_shock_50,near_critical,39,8263555606.842386,16381.0,0.32992150268272114,16359.0,33396.71381184522,25.233196316510057,1.0
leadtime_shock_50,near_critical,40,8282858672.184329,16383.0,0.32977798730638613,16361.0,33473.5508467491,25.470333845530167,1.0
leadtime_shock_50,near_critical,41,8251634477.79025,16385.0,0.3318563440381075,16358.0,33370.31816183451,25.115948743974208,1.0
leadtime_shock_50,near_critical,42,8276088099.536178,16387.0,0.32971045430724044,16370.0,33459.94305782803,25.64475119190227,1.0
leadtime_shock_50,near_critical,43,8236527078.148408,16383.0,0.3312124195502173,16358.0,33332.323916673,25.193972913013347,2.0
leadtime_shock_50,near_critical,44,8247853090.249616,16384.0,0.33103774210764036,16362.0,33361.99329295981,24.63155288044795,1.0
leadtime_shock_50,near_critical,45,8254910329.764148,16383.0,0.33112154289997875,16360.0,33415.69448288659,25.25874633491646,1.0
leadtime_shock_50,near_critical,46,8253191487.140605,16385.0,0.33090502684150797,16362.0,33372.76152207942,26.031527312492326,1.0
leadtime_shock_50,near_critical,47,8270612704.02446,16382.0,0.33021800867806617,16362.0,33421.93960536917,24.7660375728017,1.0
leadtime_shock_50,near_critical,48,8267458624.694575,16381.0,0.33050474533210195,16358.0,33472.20485075816,25.560176314633292,2.0
leadtime_shock_50,near_critical,49,8246083181.7677,16388.0,0.33177578274417135,16362.0,33328.23068859907,25.604628411710735,1.0
leadtime_shock_50,near_critical,50,8244324915.803868,16385.0,0.33098353729131275,16359.0,33379.82543830274,25.73559794568776,1.0
leadtime_shock_50,near_critical,51,8271465313.953917,16385.0,0.3304382777049416,16363.0,33458.22031670197,26.044755552528642,1.0
leadtime_shock_50,near_critical,52,8253471447.040591,16384.0,0.3308276010949756,16363.0,33383.05683933513,25.334765974330352,1.0
leadtime_shock_50,near_critical,53,8302175343.722257,16383.0,0.3293187554143622,16363.0,33574.01241262126,25.50266837761201,1.0
leadtime_shock_50,near_critical,54,8265674151.839871,16385.0,0.3308463054303485,16362.0,33435.394612586344,25.496679510634934,1.0
leadtime_shock_50,near_critical,55,8257571630.38836,16383.0,0.3305814132488896,16364.0,33414.01745602101,25.187567643491946,1.0
leadtime_shock_50,near_critical,56,8260098058.745338,16385.0,0.3298026405215884,16366.0,33430.36530675372,25.366196320645784,1.0
leadtime_shock_50,near_critical,57,8249931924.872267,16382.0,0.33192358513151066,16364.0,33289.02873376327,25.011702358905076,1.0
leadtime_shock_50,near_critical,58,8283894182.4606695,16387.0,0.32998283956077346,16364.0,33473.853045572476,24.848561140675976,1.0
leadtime_shock_50,near_critical,59,8260969196.092968,16387.0,0.32960694845850785,16362.0,33407.094533504736,25.436283378346175,1.0
leadtime_shock_50,near_critical,60,8238478461.408895,16381.0,0.3313763461324155,16361.0,33312.92744528177,24.92840173740112,1.0
leadtime_shock_50,near_critical,61,8237871184.756844,16387.0,0.33231231224052044,16362.0,33301.74676207829,25.375706773047273,1.0
leadtime_shock_50,near_critical,62,8247504664.832493,16384.0,0.33026461435544957,16366.0,33403.61645736785,25.855695317690518,1.0
leadtime_shock_50,near_critical,63,8248293591.058716,16385.0,0.3305125443289124,16361.0,33378.974890019854,26.03423250461846,1.0
leadtime_shock_50,near_critical,64,8262712107.339112,16384.0,0.3301751402281878,16361.0,33436.902623256574,25.589536290356392,1.0
leadtime_shock_50,near_critical,65,8232415045.332698,16385.0,0.33120406295109656,16365.0,33336.68122474345,25.63311515833244,1.0
leadtime_shock_50,near_critical,66,8262924285.651319,16383.0,0.3306309880422134,16360.0,33387.77522735064,25.65949807780204,1.0
leadtime_shock_50,near_critical,67,8251832621.6312685,16383.0,0.33112077083187125,16362.0,33365.14440274517,25.257760108521904,1.0
leadtime_shock_50,near_critical,68,8276207836.771945,16382.0,0.3294942676649954,16366.0,33448.72098036054,25.70860902885885,1.0
leadtime_shock_50,near_critical,69,8225708049.3982,16387.0,0.33250502477852373,16365.0,33257.167037450854,25.92105279750178,1.0
leadtime_shock_50,near_critical,70,8246601254.652656,16388.0,0.33076841914524424,16365.0,33363.87360327159,25.60300274739652,1.0
leadtime_shock_50,near_critical,71,8261410556.295933,16382.0,0.32990675704914124,16367.0,33412.113790374235,26.59394754511883,1.0
leadtime_shock_50,near_critical,72,8242225553.479402,16384.0,0.33138010160637205,16356.0,33354.01628408935,25.437157491664927,1.0
leadtime_shock_50,near_critical,73,8254188398.309357,16383.0,0.33295892113411346,16365.0,33383.926565460286,25.017654862120217,1.0
leadtime_shock_50,near_critical,74,8287347954.060362,16386.0,0.32987482114957806,16364.0,33446.031994655816,24.88303335702866,1.0
leadtime_shock_50,near_critical,75,8246345789.401237,16383.0,0.33132681305730394,16364.0,33334.01033739254,25.647813683614338,1.0
leadtime_shock_50,near_critical,76,8299838620.734283,16382.0,0.3294134469475744,16362.0,33531.714703756676,26.053938390815862,1.0
leadtime_shock_50,near_critical,77,8261611891.612487,16381.0,0.3302998138055935,16359.0,33397.566978735784,25.9347906067075,1.0
leadtime_shock_50,near_critical,78,8286273870.918219,16388.0,0.32982530802161814,16365.0,33486.303941961756,25.788041660091082,1.0
leadtime_shock_50,near_critical,79,8244892877.260753,16384.0,0.33124320639973903,16361.0,33328.22831700278,24.46626160584702,1.0
leadtime_shock_50,near_critical,80,8242863620.512511,16384.0,0.3316941037324158,16360.0,33352.60986342617,25.375352592212206,1.0
leadtime_shock_50,near_critical,81,8286413140.643063,16385.0,0.3291525568356432,16359.0,33474.454455765976,26.36608373511455,1.0
leadtime_shock_50,near_critical,82,8224811023.577895,16386.0,0.33113276053645063,16364.0,33313.89737647569,25.214486782048095,1.0
leadtime_shock_50,near_critical,83,8230870110.325863,16382.0,0.33168503047414344,16361.0,33294.26246520692,25.429666650512115,1.0
leadtime_shock_50,near_critical,84,8258995568.98403,16380.0,0.32927678358705775,16361.0,33435.357317501774,25.592062088919196,2.0
leadtime_shock_50,near_critical,85,8244414132.803422,16387.0,0.33309998045849337,16361.0,33362.760095999125,24.19847724541361,1.0
leadtime_shock_50,near_critical,86,8262707449.151515,16382.0,0.33061212216742675,16356.0,33422.42642700654,25.31198350007422,1.0
leadtime_shock_50,near_critical,87,8261783645.190235,16385.0,0.3309890198692467,16362.0,33375.57225858064,25.26809666892491,1.0
leadtime_shock_50,near_critical,88,8245823691.732328,16386.0,0.332361991900694,16364.0,33289.37151406977,24.43435933520893,1.0
leadtime_shock_50,near_critical,89,8238183075.964984,16381.0,0.3315650942965053,16363.0,33356.94087652811,25.538910353792264,1.0
leadtime_shock_50,near_critical,90,8263547248.696599,16386.0,0.3301280240858036,16361.0,33439.36443497574,25.56688347038658,1.0
leadtime_shock_50,near_critical,91,8248542861.394418,16386.0,0.33111044718813326,16360.0,33391.9652905456,25.621370554786427,1.0
leadtime_shock_50,near_critical,92,8249653482.253274,16383.0,0.33053591418875516,16367.0,33387.10047450821,25.829929289558713,1.0
leadtime_shock_50,near_critical,93,8260062650.370401,16386.0,0.3309915108531762,16363.0,33408.320833644735,26.063333823674846,1.0
leadtime_shock_50,near_critical,94,8273950056.792424,16384.0,0.33042100142660913,16361.0,33452.97506277215,25.91566197558587,1.0
leadtime_shock_50,near_critical,95,8264020034.115731,16382.0,0.33038837807994437,16360.0,33444.955046211115,25.345592674524003,1.0
leadtime_shock_50,near_critical,96,8237143858.426345,16381.0,0.33000675181215344,16359.0,33348.65157431869,25.12999181537353,1.0
leadtime_shock_50,near_critical,97,8230552850.137762,16383.0,0.3319636098291367,16362.0,33322.96011300604,25.441606431745974,1.0
leadtime_shock_50,near_critical,98,8254385135.9311285,16383.0,0.3296065089198411,16364.0,33399.46910460217,25.579224862308752,1.0
leadtime_shock_50,near_critical,99,8261951470.573496,16382.0,0.3297254501368789,16359.0,33435.305123464284,26.055792530790715,1.0
leadtime_shock_50,near_critical,100,8276238189.418025,16383.0,0.33045393745971696,16362.0,33498.204261226696,25.323817550629574,1.0
leadtime_shock_50,near_critical,101,8288447741.776268,16384.0,0.32797373279724223,16361.0,33531.12881902564,26.05864441365738,1.0
leadtime_shock_50,near_critical,102,8252013325.831761,16381.0,0.3314560548783175,16363.0,33399.78980427312,25.47696384357683,1.0
leadtime_shock_50,near_critical,103,8282509608.819203,16385.0,0.33019535037305814,16367.0,33486.50847180979,25.99069593750285,1.0
leadtime_shock_50,near_critical,104,8240149614.643722,16381.0,0.3319218822192487,16362.0,33320.098453750405,25.44670823044749,1.0
leadtime_shock_50,near_critical,105,8281705694.245827,16385.0,0.32943218962293214,16364.0,33508.73197484166,25.972129977106203,1.0
leadtime_shock_50,near_critical,106,8281919631.629862,16385.0,0.3287364347073835,16360.0,33512.025898939304,25.701547569531773,1.0
leadtime_shock_50,near_critical,107,8252264063.487842,16383.0,0.3312984592860374,16364.0,33392.542921268076,26.09008483398152,1.0
leadtime_shock_50,near_critical,108,8261047261.734527,16382.0,0.3300955384244675,16358.0,33416.91424200553,25.857149743796107,1.0
leadtime_shock_50,near_critical,109,8278036081.517826,16381.0,0.3293498132497498,16359.0,33455.829009725814,25.850352002515613,2.0
leadtime_shock_50,near_critical,110,8248247446.035879,16383.0,0.33036841113009086,16362.0,33358.23787368399,26.573324145577228,1.0
leadtime_shock_50,near_critical,111,8260769849.321146,16382.0,0.3311899553385978,16365.0,33380.789105406366,25.185300592947982,1.0
leadtime_shock_50,near_critical,112,8264523501.07355,16384.0,0.33046112984016934,16364.0,33411.934991711576,25.24994959446242,1.0
leadtime_shock_50,near_critical,113,8262892037.398427,16390.0,0.3308538453369647,16365.0,33397.11786121154,26.02623838484315,1.0
leadtime_shock_50,near_critical,114,8266876194.657733,16385.0,0.3309891404412163,16365.0,33394.75974637548,24.64135054602691,1.0
leadtime_shock_50,near_critical,115,8233453330.843641,16381.0,0.33156239235756674,16358.0,33344.98749449335,25.12823879390023,2.0
leadtime_shock_50,near_critical,116,8279838693.551429,16384.0,0.3290841818102897,16362.0,33509.72814567177,25.339745481322154,1.0
leadtime_shock_50,near_critical,117,8263560805.803411,16382.0,0.3292777058508996,16366.0,33396.65474666036,25.802884265072773,1.0
leadtime_shock_50,near_critical,118,8253591574.556142,16382.0,0.3316751199698438,16358.0,33384.430450568514,25.544076648714118,1.0
leadtime_shock_50,near_critical,119,8260357648.48589,16386.0,0.3308826887441208,16361.0,33434.460624012805,25.097011305308094,1.0
leadtime_shock_50,near_critical,120,8243912482.25325,16384.0,0.3307101664147637,16361.0,33359.28901595489,25.03902542415248,1.0
leadtime_shock_50,near_critical,121,8236863721.119906,16384.0,0.332437042965649,16366.0,33271.43424124905,24.69859058084281,1.0
leadtime_shock_50,near_critical,122,8238791664.50172,16383.0,0.33171014639744517,16365.0,33323.444048588535,25.267281507824624,1.0
leadtime_shock_50,near_critical,123,8257947569.757563,16383.0,0.3308801550468744,16362.0,33429.23352163942,25.73593770657803,1.0
leadtime_shock_50,near_critical,124,8270399690.122865,16384.0,0.33050946835941525,16357.0,33432.98675761851,26.32228067250691,1.0
leadtime_shock_50,near_critical,125,8255593249.747852,16385.0,0.3313518063281035,16357.0,33312.3167499997,25.794843882973737,1.0
leadtime_shock_50,near_critical,126,8262947361.145631,16384.0,0.3305525910911894,16361.0,33422.77773663238,26.18945968393194,1.0
leadtime_shock_50,near_critical,127,8248603038.072613,16382.0,0.3299248608640112,16365.0,33407.00121285521,25.115054838955356,1.0
leadtime_shock_50,near_critical,128,8288446022.307552,16386.0,0.32876878325676284,16364.0,33549.43922940856,25.40908754148972,1.0
leadtime_shock_50,near_critical,129,8240992780.457883,16386.0,0.3317856582674422,16364.0,33327.64891332222,24.594973757248088,1.0
leadtime_shock_50,near_critical,130,8286343604.605665,16385.0,0.33023985149018176,16362.0,33444.565748071596,25.660784419964497,1.0
leadtime_shock_50,near_critical,131,8272466209.844486,16386.0,0.3296361514731741,16362.0,33445.35454503657,26.021860987047006,1.0
leadtime_shock_50,near_critical,132,8240689474.170534,16386.0,0.3319649994105007,16363.0,33353.2923761512,25.39396924807996,1.0
leadtime_shock_50,near_critical,133,8249384474.604704,16381.0,0.3302247677079843,16361.0,33429.22725720213,26.088484719871964,2.0
leadtime_shock_50,near_critical,134,8266850211.411814,16384.0,0.3303712962068886,16361.0,33435.094601650584,24.930671903379203,1.0
leadtime_shock_50,near_critical,135,8255220831.164525,16385.0,0.33071450857869616,16364.0,33391.499004180376,25.593407446444438,1.0
leadtime_shock_50,near_critical,136,8222646714.706471,16385.0,0.3310249339554429,16355.0,33281.81248178004,24.55324272697061,1.0
leadtime_shock_50,near_critical,137,8261847042.135644,16384.0,0.330598913234496,16359.0,33402.17738606445,25.419841345603295,1.0
leadtime_shock_50,near_critical,138,8279738497.256386,16382.0,0.32978947670744707,16364.0,33453.672447670135,25.4916547973406,1.0
leadtime_shock_50,near_critical,139,8241028657.620175,16385.0,0.33203550109392294,16362.0,33251.99351388038,25.15848559240353,1.0
leadtime_shock_50,near_critical,140,8242199639.360854,16379.0,0.3311510798189529,16359.0,33320.07810202549,24.722994601180343,2.0
leadtime_shock_50,near_critical,141,8250238707.980409,16383.0,0.33108968633477237,16357.0,33383.90264006056,25.058855621843055,1.0
leadtime_shock_50,near_critical,142,8286176395.900173,16384.0,0.33013107778038076,16363.0,33507.48424832067,25.410494190714527,1.0
leadtime_shock_50,near_critical,143,8281945264.269089,16386.0,0.32957123558382617,16356.0,33481.39231799476,27.174804636049828,1.0
leadtime_shock_50,near_critical,144,8251030322.862149,16385.0,0.3317617219172718,16364.0,33403.03632477716,25.484033060667855,1.0
leadtime_shock_50,near_critical,145,8268596508.254079,16380.0,0.33010662439879307,16360.0,33413.744508108844,25.79247050857658,1.0
leadtime_shock_50,near_critical,146,8293665856.045504,16384.0,0.32986502087019787,16363.0,33522.001902382486,25.041203247185024,1.0
leadtime_shock_50,near_critical,147,8264182648.412905,16384.0,0.32911047749834144,16362.0,33476.52518788201,26.323549947540137,1.0
leadtime_shock_50,near_critical,148,8263274584.062902,16379.0,0.33130081516155535,16360.0,33405.32123537689,25.687859624184007,2.0
leadtime_shock_50,near_critical,149,8235963978.478752,16383.0,0.33109913900466414,16358.0,33344.79140655382,25.25065799362038,1.0
leadtime_shock_50,near_critical,150,8270629549.401578,16383.0,0.33070115467447836,16363.0,33434.98945665019,25.37504162295288,1.0
leadtime_shock_50,near_critical,151,8242137806.063161,16380.0,0.33230710829982757,16365.0,33341.747547659914,24.040551518192373,1.0
leadtime_shock_50,near_critical,152,8271628313.246523,16383.0,0.33033129999640815,16365.0,33439.10377314038,25.96659506303683,1.0
leadtime_shock_50,near_critical,153,8282246201.312259,16383.0,0.3287523698515648,16364.0,33473.724587632816,25.415126278195977,1.0
leadtime_shock_50,near_critical,154,8272529769.333438,16385.0,0.3297184482314627,16360.0,33464.88318930955,26.269418233698335,1.0
leadtime_shock_50,near_critical,155,8260719057.195677,16386.0,0.3304336745414404,16367.0,33413.098270068556,25.347756499327964,1.0
leadtime_shock_50,near_critical,156,8267715394.792086,16385.0,0.3301820093958671,16360.0,33411.16652842,26.078559722436815,1.0
leadtime_shock_50,near_critical,157,8265252999.702958,16380.0,0.32996794958594794,16363.0,33438.24261092929,25.635021132123523,2.0
leadtime_shock_50,near_critical,158,8259536117.603486,16380.0,0.3299790993570643,16361.0,33426.929469034665,26.15046782369748,2.0
leadtime_shock_50,near_critical,159,8253294347.719419,16383.0,0.330692163194156,16358.0,33370.616639841544,26.055481857478956,1.0
leadtime_shock_50,near_critical,160,8250539091.373806,16382.0,0.33113916741983124,16361.0,33396.923690042146,25.61311480646414,1.0
leadtime_shock_50,near_critical,161,8228372801.782371,16383.0,0.3320526751965802,16360.0,33323.67339799538,24.189993747764134,1.0
leadtime_shock_50,near_critical,162,8248221552.958558,16385.0,0.32979017576884306,16361.0,33377.08003871609,25.994457780317813,1.0
leadtime_shock_50,near_critical,163,8270180638.745789,16383.0,0.32978670536081256,16363.0,33467.59774838901,26.034837477980076,1.0
leadtime_shock_50,near_critical,164,8271141402.947901,16387.0,0.3308365733357013,16363.0,33391.00143249597,25.478856255274657,1.0
leadtime_shock_50,near_critical,165,8234709258.424146,16382.0,0.33197059929009665,16365.0,33313.82493539565,26.0027695235785,1.0
leadtime_shock_50,near_critical,166,8276782696.648573,16379.0,0.32915596527803787,16359.0,33493.65680894548,25.33206958804151,1.0
leadtime_shock_50,near_critical,167,8266245517.765948,16386.0,0.3304227288345809,16366.0,33438.373638691686,24.74370789540166,1.0
leadtime_shock_50,near_critical,168,8256234090.223155,16387.0,0.3304681678490516,16361.0,33384.4480331482,25.0300936504699,1.0
leadtime_shock_50,near_critical,169,8226449272.9274,16387.0,0.33300342435115876,16363.0,33254.978977932435,25.076339801550812,1.0
leadtime_shock_50,near_critical,170,8259867131.170235,16384.0,0.3311464042694539,16361.0,33385.03284094349,25.117315152718366,1.0
leadtime_shock_50,near_critical,171,8243214686.993927,16383.0,0.3302817139126764,16361.0,33367.58957057596,25.03651359944601,1.0
leadtime_shock_50,near_critical,172,8222962347.457832,16384.0,0.3327769246104655,16358.0,33267.31397746975,24.151910454756337,1.0
leadtime_shock_50,near_critical,173,8260458728.656076,16383.0,0.33040458974790415,16364.0,33409.842730414544,25.734359778849242,1.0
leadtime_shock_50,near_critical,174,8274553482.120558,16386.0,0.3304376994632782,16365.0,33471.721559654616,26.622801085907014,1.0
leadtime_shock_50,near_critical,175,8243341875.414716,16382.0,0.33093870167637657,16360.0,33401.66069435465,25.915524142179898,1.0
leadtime_shock_50,near_critical,176,8264713886.614445,16382.0,0.3299417846428561,16362.0,33459.21331371013,25.171128628847207,1.0
leadtime_shock_50,near_critical,177,8289876665.711554,16383.0,0.3281994704771966,16370.0,33564.821796518336,25.247034191098606,1.0
leadtime_shock_50,near_critical,178,8244770304.113293,16382.0,0.33112529705190674,16361.0,33359.796714426346,25.44802007629165,1.0
leadtime_shock_50,near_critical,179,8263935387.536121,16384.0,0.3301069290832838,16367.0,33440.156466184766,25.491401296592322,1.0
leadtime_shock_50,near_critical,180,8263422128.337108,16386.0,0.3294189859892429,16361.0,33419.86717074367,25.492991849970878,1.0
leadtime_shock_50,near_critical,181,8285370685.547055,16385.0,0.3302543331275431,16361.0,33502.27569586951,24.703276973559966,1.0
leadtime_shock_50,near_critical,182,8258510338.338838,16386.0,0.32983702034376955,16360.0,33448.4417653881,26.58841959434306,1.0
leadtime_shock_50,near_critical,183,8254871777.857389,16383.0,0.33019358931490644,16366.0,33408.519183347744,24.83578484791641,1.0
leadtime_shock_50,near_critical,184,8246379317.577918,16384.0,0.33129001009839554,16360.0,33308.90617696613,24.681678191684675,1.0
leadtime_shock_50,near_critical,185,8258074388.444288,16384.0,0.33061962897794894,16363.0,33357.84404492504,27.036252680641958,1.0
leadtime_shock_50,near_critical,186,8256557098.654655,16387.0,0.3317311279859706,16364.0,33397.38564777676,24.41216312534606,1.0
leadtime_shock_50,near_critical,187,8215541450.10601,16386.0,0.3331195773576632,16364.0,33236.42624891056,23.889292018541692,1.0
leadtime_shock_50,near_critical,188,8245387422.904199,16384.0,0.3313614753919222,16363.0,33328.673060190755,25.051515228209183,1.0
leadtime_shock_50,near_critical,189,8260935015.606287,16382.0,0.3300090643317585,16361.0,33418.90343944725,25.60848071126617,1.0
leadtime_shock_50,near_critical,190,8234270563.051684,16385.0,0.3315099224380152,16362.0,33305.8661074295,25.711761335792435,1.0
leadtime_shock_50,near_critical,191,8255662582.708874,16381.0,0.3305606511360544,16360.0,33407.644526018266,25.531278203113867,1.0
leadtime_shock_50,near_critical,192,8215981193.221248,16386.0,0.33216093944652975,16365.0,33263.33216050976,25.28466995155085,1.0
leadtime_shock_50,near_critical,193,8262545852.232299,16387.0,0.33032149680252926,16363.0,33447.05655414388,25.287511548010198,1.0
leadtime_shock_50,near_critical,194,8279325456.741644,16386.0,0.32940880833200115,16365.0,33516.079006451146,25.166885634569585,1.0
leadtime_shock_50,near_critical,195,8328574530.911415,16386.0,0.3275257270863403,16365.0,33662.77761392085,26.279167209652993,1.0
leadtime_shock_50,near_critical,196,8248199232.477249,16388.0,0.3319335029662804,16362.0,33352.612595361956,25.408086723146813,1.0
leadtime_shock_50,near_critical,197,8271802925.91173,16382.0,0.3291707185035131,16362.0,33476.872324177544,25.73872603828972,1.0
leadtime_shock_50,near_critical,198,8255558201.566175,16388.0,0.331568224725295,16364.0,33338.90773899444,25.937192379434983,1.0
leadtime_shock_50,near_critical,199,8260918252.454092,16381.0,0.3309406115713176,16361.0,33372.407754402724,25.99245847504067,1.0
leadtime_shock_50,near_critical,200,8257535194.781443,16380.0,0.3307970499012468,16359.0,33383.605096410014,25.135097704555896,2.0
leadtime_shock_50,near_critical,201,8249437472.890645,16380.0,0.3311033354574758,16363.0,33406.83330425723,25.63424123932843,1.0
leadtime_shock_50,near_critical,202,8261986345.1115,16383.0,0.3301733304495354,16367.0,33422.703788157014,25.45109147078144,1.0
leadtime_shock_50,near_critical,203,8247468820.575724,16384.0,0.32986373391089724,16360.0,33406.17130214806,24.621704149696242,1.0
